,Tag_Used,Year,Month,Tag_Count
2319770,tomcat,2019,9,37644
2319771,tomcat,2019,10,37817
2319772,tomcat,2019,11,37969
2319773,tomcat,2019,12,38097
2319774,tomcat,2020,1,38230
2319775,tomcat,2020,2,38376
2319776,tomcat,2020,3,38610
2319777,tomcat,2020,4,38867
2319778,tomcat,2020,5,39150
2319779,tomcat,2020,6,39371
2319780,tomcat,2020,7,39590
2319781,tomcat,2020,8,39772
2319782,tomcat,2020,9,39965
2319783,tomcat,2020,10,40168
2319784,tomcat,2020,11,40340
2319785,tomcat,2020,12,40511
2319786,tomcat,2021,1,40671
2319787,tomcat,2021,2,40847
2331787,transactions,2009,1,30
2331788,transactions,2009,2,55
2331789,transactions,2009,3,90
2331790,transactions,2009,4,137
2331791,transactions,2009,5,175
2331792,transactions,2009,6,229
2331793,transactions,2009,7,273
2331794,transactions,2009,8,318
2331795,transactions,2009,9,379
2331796,transactions,2009,10,453
2331797,transactions,2009,11,511
2331798,transactions,2009,12,578
2331799,transactions,2010,1,661
2331800,transactions,2010,2,724
2331801,transactions,2010,3,796
2331802,transactions,2010,4,870
2331803,transactions,2010,5,938
2331804,transactions,2010,6,1018
2331805,transactions,2010,7,1089
2331806,transactions,2010,8,1159
2331807,transactions,2010,9,1234
2331808,transactions,2010,10,1314
2331809,transactions,2010,11,1406
2331810,transactions,2010,12,1475
2331811,transactions,2011,1,1573
2331812,transactions,2011,2,1683
2331813,transactions,2011,3,1784
2331814,transactions,2011,4,1857
2331815,transactions,2011,5,1968
2331816,transactions,2011,6,2088
2331817,transactions,2011,7,2202
2331818,transactions,2011,8,2321
2331819,transactions,2011,9,2420
2331820,transactions,2011,10,2507
2331821,transactions,2011,11,2617
2331822,transactions,2011,12,2700
2331823,transactions,2012,1,2805
2331824,transactions,2012,2,2907
2331825,transactions,2012,3,3040
2331826,transactions,2012,4,3148
2331827,transactions,2012,5,3267
2331828,transactions,2012,6,3362
2331829,transactions,2012,7,3489
2331830,transactions,2012,8,3603
2331831,transactions,2012,9,3728
2331832,transactions,2012,10,3850
2331833,transactions,2012,11,3957
2331834,transactions,2012,12,4070
2331835,transactions,2013,1,4184
2331836,transactions,2013,2,4295
2331837,transactions,2013,3,4393
2331838,transactions,2013,4,4524
2331839,transactions,2013,5,4642
2331840,transactions,2013,6,4743
2331841,transactions,2013,7,4857
2331842,transactions,2013,8,4990
2331843,transactions,2013,9,5123
2331844,transactions,2013,10,5284
2331845,transactions,2013,11,5421
2331846,transactions,2013,12,5562
2331847,transactions,2014,1,5718
2331848,transactions,2014,2,5853
2331849,transactions,2014,3,5986
2331850,transactions,2014,4,6123
2331851,transactions,2014,5,6284
2331852,transactions,2014,6,6418
2331853,transactions,2014,7,6566
2331854,transactions,2014,8,6690
2331855,transactions,2014,9,6826
2331856,transactions,2014,10,6959
2331857,transactions,2014,11,7089
2331858,transactions,2014,12,7231
2331859,transactions,2015,1,7370
2331860,transactions,2015,2,7502
2331861,transactions,2015,3,7630
2331862,transactions,2015,4,7787
2331863,transactions,2015,5,7937
2331864,transactions,2015,6,8093
2331865,transactions,2015,7,8250
2331866,transactions,2015,8,8370
2331867,transactions,2015,9,8499
2331868,transactions,2015,10,8644
2331869,transactions,2015,11,8780
2331870,transactions,2015,12,8883
2331871,transactions,2016,1,8999
2331872,transactions,2016,2,9131
2331873,transactions,2016,3,9247
2331874,transactions,2016,4,9369
2331875,transactions,2016,5,9490
2331876,transactions,2016,6,9596
2331877,transactions,2016,7,9696
2331878,transactions,2016,8,9808
2331879,transactions,2016,9,9934
2331880,transactions,2016,10,10033
2331881,transactions,2016,11,10151
2331882,transactions,2016,12,10236
2331883,transactions,2017,1,10330
2331884,transactions,2017,2,10436
2331885,transactions,2017,3,10556
2331886,transactions,2017,4,10648
2331887,transactions,2017,5,10760
2331888,transactions,2017,6,10861
2331889,transactions,2017,7,10982
2331890,transactions,2017,8,11101
2331891,transactions,2017,9,11203
2331892,transactions,2017,10,11293
2331893,transactions,2017,11,11395
2331894,transactions,2017,12,11479
2331895,transactions,2018,1,11590
2331896,transactions,2018,2,11662
2331897,transactions,2018,3,11741
2331898,transactions,2018,4,11812
2331899,transactions,2018,5,11884
2331900,transactions,2018,6,11960
2331901,transactions,2018,7,12050
2331902,transactions,2018,8,12128
2331903,transactions,2018,9,12195
2331904,transactions,2018,10,12266
2331905,transactions,2018,11,12345
2331906,transactions,2018,12,12401
2331907,transactions,2019,1,12477
2331908,transactions,2019,2,12548
2331909,transactions,2019,3,12611
2331910,transactions,2019,4,12678
2331911,transactions,2019,5,12748
2331912,transactions,2019,6,12821
2331913,transactions,2019,7,12900
2331914,transactions,2019,8,12962
2331915,transactions,2019,9,13038
2331916,transactions,2019,10,13133
2331917,transactions,2019,11,13205
2331918,transactions,2019,12,13262
2331919,transactions,2020,1,13335
2331920,transactions,2020,2,13401
2331921,transactions,2020,3,13507
2331922,transactions,2020,4,13617
2331923,transactions,2020,5,13739
2331924,transactions,2020,6,13865
2331925,transactions,2020,7,13967
2331926,transactions,2020,8,14053
2331927,transactions,2020,9,14148
2331928,transactions,2020,10,14228
2331929,transactions,2020,11,14304
2331930,transactions,2020,12,14376
2331931,transactions,2021,1,14464
2331932,transactions,2021,2,14553
2336697,tree,2009,1,14
2336698,tree,2009,2,33
2336699,tree,2009,3,53
2336700,tree,2009,4,78
2336701,tree,2009,5,101
2336702,tree,2009,6,130
2336703,tree,2009,7,162
2336704,tree,2009,8,191
2336705,tree,2009,9,223
2336706,tree,2009,10,258
2336707,tree,2009,11,288
2336708,tree,2009,12,322
2336709,tree,2010,1,364
2336710,tree,2010,2,418
2336711,tree,2010,3,466
2336712,tree,2010,4,506
2336713,tree,2010,5,552
2336714,tree,2010,6,598
2336715,tree,2010,7,650
2336716,tree,2010,8,698
2336717,tree,2010,9,736
2336718,tree,2010,10,797
2336719,tree,2010,11,866
2336720,tree,2010,12,914
2336721,tree,2011,1,979
2336722,tree,2011,2,1059
2336723,tree,2011,3,1162
2336724,tree,2011,4,1249
2336725,tree,2011,5,1350
2336726,tree,2011,6,1447
2336727,tree,2011,7,1511
2336728,tree,2011,8,1594
2336729,tree,2011,9,1655
2336730,tree,2011,10,1750
2336731,tree,2011,11,1849
2336732,tree,2011,12,1920
2336733,tree,2012,1,2002
2336734,tree,2012,2,2119
2336735,tree,2012,3,2233
2336736,tree,2012,4,2334
2336737,tree,2012,5,2448
2336738,tree,2012,6,2544
2336739,tree,2012,7,2649
2336740,tree,2012,8,2768
2336741,tree,2012,9,2884
2336742,tree,2012,10,3006
2336743,tree,2012,11,3130
2336744,tree,2012,12,3230
2336745,tree,2013,1,3347
2336746,tree,2013,2,3462
2336747,tree,2013,3,3627
2336748,tree,2013,4,3777
2336749,tree,2013,5,3923
2336750,tree,2013,6,4036
2336751,tree,2013,7,4161
2336752,tree,2013,8,4289
2336753,tree,2013,9,4400
2336754,tree,2013,10,4520
2336755,tree,2013,11,4704
2336756,tree,2013,12,4859
2336757,tree,2014,1,5037
2336758,tree,2014,2,5208
2336759,tree,2014,3,5380
2336760,tree,2014,4,5540
2336761,tree,2014,5,5673
2336762,tree,2014,6,5785
2336763,tree,2014,7,5890
2336764,tree,2014,8,5998
2336765,tree,2014,9,6101
2336766,tree,2014,10,6260
2336767,tree,2014,11,6410
2336768,tree,2014,12,6570
2336769,tree,2015,1,6703
2336770,tree,2015,2,6849
2336771,tree,2015,3,7031
2336772,tree,2015,4,7199
2336773,tree,2015,5,7344
2336774,tree,2015,6,7486
2336775,tree,2015,7,7630
2336776,tree,2015,8,7762
2336777,tree,2015,9,7885
2336778,tree,2015,10,8039
2336779,tree,2015,11,8217
2336780,tree,2015,12,8373
2336781,tree,2016,1,8493
2336782,tree,2016,2,8612
2336783,tree,2016,3,8772
2336784,tree,2016,4,8919
2336785,tree,2016,5,9076
2336786,tree,2016,6,9193
2336787,tree,2016,7,9302
2336788,tree,2016,8,9411
2336789,tree,2016,9,9512
2336790,tree,2016,10,9665
2336791,tree,2016,11,9816
2336792,tree,2016,12,9949
2336793,tree,2017,1,10066
2336794,tree,2017,2,10176
2336795,tree,2017,3,10321
2336796,tree,2017,4,10445
2336797,tree,2017,5,10553
2336798,tree,2017,6,10655
2336799,tree,2017,7,10771
2336800,tree,2017,8,10885
2336801,tree,2017,9,10988
2336802,tree,2017,10,11112
2336803,tree,2017,11,11218
2336804,tree,2017,12,11312
2336805,tree,2018,1,11417
2336806,tree,2018,2,11509
2336807,tree,2018,3,11601
2336808,tree,2018,4,11718
2336809,tree,2018,5,11820
2336810,tree,2018,6,11904
2336811,tree,2018,7,11981
2336812,tree,2018,8,12059
2336813,tree,2018,9,12145
2336814,tree,2018,10,12245
2336815,tree,2018,11,12353
2336816,tree,2018,12,12448
2336817,tree,2019,1,12517
2336818,tree,2019,2,12601
2336819,tree,2019,3,12689
2336820,tree,2019,4,12775
2336821,tree,2019,5,12852
2336822,tree,2019,6,12924
2336823,tree,2019,7,12991
2336824,tree,2019,8,13044
2336825,tree,2019,9,13116
2336826,tree,2019,10,13214
2336827,tree,2019,11,13313
2336828,tree,2019,12,13407
2336829,tree,2020,1,13492
2336830,tree,2020,2,13582
2336831,tree,2020,3,13685
2336832,tree,2020,4,13847
2336833,tree,2020,5,14006
2336834,tree,2020,6,14128
2336835,tree,2020,7,14244
2336836,tree,2020,8,14353
2336837,tree,2020,9,14443
2336838,tree,2020,10,14532
2336839,tree,2020,11,14671
2336840,tree,2020,12,14795
2336841,tree,2021,1,14907
2336842,tree,2021,2,14994
2338496,treeview,2009,1,25
2338497,treeview,2009,2,53
2338498,treeview,2009,3,76
2338499,treeview,2009,4,114
2338500,treeview,2009,5,152
2338501,treeview,2009,6,191
2338502,treeview,2009,7,236
2338503,treeview,2009,8,277
2338504,treeview,2009,9,321
2338505,treeview,2009,10,363
2338506,treeview,2009,11,415
2338507,treeview,2009,12,461
2338508,treeview,2010,1,505
2338509,treeview,2010,2,564
2338510,treeview,2010,3,624
2338511,treeview,2010,4,671
2338512,treeview,2010,5,713
2338513,treeview,2010,6,766
2338514,treeview,2010,7,828
2338515,treeview,2010,8,865
2338516,treeview,2010,9,917
2338517,treeview,2010,10,962
2338518,treeview,2010,11,1021
2338519,treeview,2010,12,1090
2338520,treeview,2011,1,1148
2338521,treeview,2011,2,1193
2338522,treeview,2011,3,1267
2338523,treeview,2011,4,1335
2338524,treeview,2011,5,1412
2338525,treeview,2011,6,1485
2338526,treeview,2011,7,1554
2338527,treeview,2011,8,1625
2338528,treeview,2011,9,1683
2338529,treeview,2011,10,1735
2338530,treeview,2011,11,1795
2338531,treeview,2011,12,1857
2338532,treeview,2012,1,1910
2338533,treeview,2012,2,1977
2338534,treeview,2012,3,2046
2338535,treeview,2012,4,2109
2338536,treeview,2012,5,2176
2338537,treeview,2012,6,2235
2338538,treeview,2012,7,2332
2338539,treeview,2012,8,2417
2338540,treeview,2012,9,2482
2338541,treeview,2012,10,2547
2338542,treeview,2012,11,2628
2338543,treeview,2012,12,2699
2338544,treeview,2013,1,2784
2338545,treeview,2013,2,2853
2338546,treeview,2013,3,2924
2338547,treeview,2013,4,3014
2338548,treeview,2013,5,3099
2338549,treeview,2013,6,3161
2338550,treeview,2013,7,3246
2338551,treeview,2013,8,3332
2338552,treeview,2013,9,3417
2338553,treeview,2013,10,3518
2338554,treeview,2013,11,3594
2338555,treeview,2013,12,3686
2338556,treeview,2014,1,3755
2338557,treeview,2014,2,3849
2338558,treeview,2014,3,3938
2338559,treeview,2014,4,4019
2338560,treeview,2014,5,4107
2338561,treeview,2014,6,4178
2338562,treeview,2014,7,4256
2338563,treeview,2014,8,4323
2338564,treeview,2014,9,4395
2338565,treeview,2014,10,4460
2338566,treeview,2014,11,4556
2338567,treeview,2014,12,4621
2338568,treeview,2015,1,4689
2338569,treeview,2015,2,4750
2338570,treeview,2015,3,4841
2338571,treeview,2015,4,4909
2338572,treeview,2015,5,4970
2338573,treeview,2015,6,5046
2338574,treeview,2015,7,5137
2338575,treeview,2015,8,5229
2338576,treeview,2015,9,5299
2338577,treeview,2015,10,5358
2338578,treeview,2015,11,5425
2338579,treeview,2015,12,5489
2338580,treeview,2016,1,5566
2338581,treeview,2016,2,5644
2338582,treeview,2016,3,5714
2338583,treeview,2016,4,5799
2338584,treeview,2016,5,5862
2338585,treeview,2016,6,5922
2338586,treeview,2016,7,5981
2338587,treeview,2016,8,6065
2338588,treeview,2016,9,6132
2338589,treeview,2016,10,6192
2338590,treeview,2016,11,6250
2338591,treeview,2016,12,6292
2338592,treeview,2017,1,6368
2338593,treeview,2017,2,6421
2338594,treeview,2017,3,6486
2338595,treeview,2017,4,6537
2338596,treeview,2017,5,6595
2338597,treeview,2017,6,6646
2338598,treeview,2017,7,6707
2338599,treeview,2017,8,6769
2338600,treeview,2017,9,6839
2338601,treeview,2017,10,6905
2338602,treeview,2017,11,6951
2338603,treeview,2017,12,6988
2338604,treeview,2018,1,7044
2338605,treeview,2018,2,7091
2338606,treeview,2018,3,7136
2338607,treeview,2018,4,7211
2338608,treeview,2018,5,7263
2338609,treeview,2018,6,7302
2338610,treeview,2018,7,7351
2338611,treeview,2018,8,7389
2338612,treeview,2018,9,7422
2338613,treeview,2018,10,7457
2338614,treeview,2018,11,7503
2338615,treeview,2018,12,7546
2338616,treeview,2019,1,7583
2338617,treeview,2019,2,7616
2338618,treeview,2019,3,7653
2338619,treeview,2019,4,7698
2338620,treeview,2019,5,7740
2338621,treeview,2019,6,7771
2338622,treeview,2019,7,7805
2338623,treeview,2019,8,7827
2338624,treeview,2019,9,7869
2338625,treeview,2019,10,7905
2338626,treeview,2019,11,7961
2338627,treeview,2019,12,7984
2338628,treeview,2020,1,8036
2338629,treeview,2020,2,8071
2338630,treeview,2020,3,8120
2338631,treeview,2020,4,8190
2338632,treeview,2020,5,8255
2338633,treeview,2020,6,8307
2338634,treeview,2020,7,8356
2338635,treeview,2020,8,8406
2338636,treeview,2020,9,8440
2338637,treeview,2020,10,8495
2338638,treeview,2020,11,8536
2338639,treeview,2020,12,8578
2338640,treeview,2021,1,8633
2338641,treeview,2021,2,8697
2340194,triggers,2009,1,25
2340195,triggers,2009,2,49
2340196,triggers,2009,3,69
2340197,triggers,2009,4,102
2340198,triggers,2009,5,142
2340199,triggers,2009,6,179
2340200,triggers,2009,7,222
2340201,triggers,2009,8,271
2340202,triggers,2009,9,312
2340203,triggers,2009,10,355
2340204,triggers,2009,11,403
2340205,triggers,2009,12,448
2340206,triggers,2010,1,512
2340207,triggers,2010,2,563
2340208,triggers,2010,3,621
2340209,triggers,2010,4,678
2340210,triggers,2010,5,744
2340211,triggers,2010,6,813
2340212,triggers,2010,7,876
2340213,triggers,2010,8,927
2340214,triggers,2010,9,975
2340215,triggers,2010,10,1043
2340216,triggers,2010,11,1119
2340217,triggers,2010,12,1179
2340218,triggers,2011,1,1262
2340219,triggers,2011,2,1351
2340220,triggers,2011,3,1449
2340221,triggers,2011,4,1544
2340222,triggers,2011,5,1659
2340223,triggers,2011,6,1766
2340224,triggers,2011,7,1865
2340225,triggers,2011,8,1963
2340226,triggers,2011,9,2065
2340227,triggers,2011,10,2154
2340228,triggers,2011,11,2267
2340229,triggers,2011,12,2402
2340230,triggers,2012,1,2513
2340231,triggers,2012,2,2648
2340232,triggers,2012,3,2793
2340233,triggers,2012,4,2914
2340234,triggers,2012,5,3050
2340235,triggers,2012,6,3180
2340236,triggers,2012,7,3338
2340237,triggers,2012,8,3454
2340238,triggers,2012,9,3570
2340239,triggers,2012,10,3687
2340240,triggers,2012,11,3841
2340241,triggers,2012,12,3994
2340242,triggers,2013,1,4139
2340243,triggers,2013,2,4302
2340244,triggers,2013,3,4504
2340245,triggers,2013,4,4702
2340246,triggers,2013,5,4887
2340247,triggers,2013,6,5038
2340248,triggers,2013,7,5212
2340249,triggers,2013,8,5383
2340250,triggers,2013,9,5558
2340251,triggers,2013,10,5726
2340252,triggers,2013,11,5885
2340253,triggers,2013,12,6074
2340254,triggers,2014,1,6282
2340255,triggers,2014,2,6410
2340256,triggers,2014,3,6609
2340257,triggers,2014,4,6808
2340258,triggers,2014,5,6974
2340259,triggers,2014,6,7124
2340260,triggers,2014,7,7256
2340261,triggers,2014,8,7397
2340262,triggers,2014,9,7547
2340263,triggers,2014,10,7693
2340264,triggers,2014,11,7891
2340265,triggers,2014,12,8074
2340266,triggers,2015,1,8242
2340267,triggers,2015,2,8374
2340268,triggers,2015,3,8545
2340269,triggers,2015,4,8712
2340270,triggers,2015,5,8879
2340271,triggers,2015,6,9049
2340272,triggers,2015,7,9205
2340273,triggers,2015,8,9314
2340274,triggers,2015,9,9456
2340275,triggers,2015,10,9592
2340276,triggers,2015,11,9743
2340277,triggers,2015,12,9902
2340278,triggers,2016,1,10041
2340279,triggers,2016,2,10177
2340280,triggers,2016,3,10321
2340281,triggers,2016,4,10480
2340282,triggers,2016,5,10652
2340283,triggers,2016,6,10780
2340284,triggers,2016,7,10917
2340285,triggers,2016,8,11039
2340286,triggers,2016,9,11149
2340287,triggers,2016,10,11270
2340288,triggers,2016,11,11407
2340289,triggers,2016,12,11533
2340290,triggers,2017,1,11663
2340291,triggers,2017,2,11773
2340292,triggers,2017,3,11909
2340293,triggers,2017,4,12066
2340294,triggers,2017,5,12195
2340295,triggers,2017,6,12321
2340296,triggers,2017,7,12429
2340297,triggers,2017,8,12546
2340298,triggers,2017,9,12663
2340299,triggers,2017,10,12778
2340300,triggers,2017,11,12886
2340301,triggers,2017,12,13002
2340302,triggers,2018,1,13109
2340303,triggers,2018,2,13211
2340304,triggers,2018,3,13335
2340305,triggers,2018,4,13445
2340306,triggers,2018,5,13570
2340307,triggers,2018,6,13667
2340308,triggers,2018,7,13767
2340309,triggers,2018,8,13874
2340310,triggers,2018,9,13981
2340311,triggers,2018,10,14088
2340312,triggers,2018,11,14196
2340313,triggers,2018,12,14286
2340314,triggers,2019,1,14383
2340315,triggers,2019,2,14459
2340316,triggers,2019,3,14561
2340317,triggers,2019,4,14662
2340318,triggers,2019,5,14738
2340319,triggers,2019,6,14834
2340320,triggers,2019,7,14927
2340321,triggers,2019,8,14996
2340322,triggers,2019,9,15070
2340323,triggers,2019,10,15155
2340324,triggers,2019,11,15224
2340325,triggers,2019,12,15290
2340326,triggers,2020,1,15371
2340327,triggers,2020,2,15462
2340328,triggers,2020,3,15540
2340329,triggers,2020,4,15658
2340330,triggers,2020,5,15805
2340331,triggers,2020,6,15944
2340332,triggers,2020,7,16061
2340333,triggers,2020,8,16184
2340334,triggers,2020,9,16325
2340335,triggers,2020,10,16459
2340336,triggers,2020,11,16577
2340337,triggers,2020,12,16707
2340338,triggers,2021,1,16841
2340339,triggers,2021,2,16993
2345106,tsql,2009,1,107
2345107,tsql,2009,2,218
2345108,tsql,2009,3,353
2345109,tsql,2009,4,502
2345110,tsql,2009,5,670
2345111,tsql,2009,6,901
2345112,tsql,2009,7,1107
2345113,tsql,2009,8,1319
2345114,tsql,2009,9,1657
2345115,tsql,2009,10,2000
2345116,tsql,2009,11,2196
2345117,tsql,2009,12,2407
2345118,tsql,2010,1,2650
2345119,tsql,2010,2,2911
2345120,tsql,2010,3,3181
2345121,tsql,2010,4,3454
2345122,tsql,2010,5,3726
2345123,tsql,2010,6,4036
2345124,tsql,2010,7,4419
2345125,tsql,2010,8,4824
2345126,tsql,2010,9,5195
2345127,tsql,2010,10,5559
2345128,tsql,2010,11,5955
2345129,tsql,2010,12,6299
2345130,tsql,2011,1,6644
2345131,tsql,2011,2,7028
2345132,tsql,2011,3,7450
2345133,tsql,2011,4,7829
2345134,tsql,2011,5,8263
2345135,tsql,2011,6,8706
2345136,tsql,2011,7,9139
2345137,tsql,2011,8,9604
2345138,tsql,2011,9,9999
2345139,tsql,2011,10,10430
2345140,tsql,2011,11,10836
2345141,tsql,2011,12,11230
2345142,tsql,2012,1,11598
2345143,tsql,2012,2,12042
2345144,tsql,2012,3,12557
2345145,tsql,2012,4,13017
2345146,tsql,2012,5,13513
2345147,tsql,2012,6,14019
2345148,tsql,2012,7,14511
2345149,tsql,2012,8,15033
2345150,tsql,2012,9,15539
2345151,tsql,2012,10,16102
2345152,tsql,2012,11,16644
2345153,tsql,2012,12,17114
2345154,tsql,2013,1,17689
2345155,tsql,2013,2,18278
2345156,tsql,2013,3,18886
2345157,tsql,2013,4,19475
2345158,tsql,2013,5,20070
2345159,tsql,2013,6,20658
2345160,tsql,2013,7,21279
2345161,tsql,2013,8,21945
2345162,tsql,2013,9,22522
2345163,tsql,2013,10,23134
2345164,tsql,2013,11,23667
2345165,tsql,2013,12,24141
2345166,tsql,2014,1,24704
2345167,tsql,2014,2,25238
2345168,tsql,2014,3,25813
2345169,tsql,2014,4,26399
2345170,tsql,2014,5,26921
2345171,tsql,2014,6,27329
2345172,tsql,2014,7,27808
2345173,tsql,2014,8,28340
2345174,tsql,2014,9,28898
2345175,tsql,2014,10,29447
2345176,tsql,2014,11,29890
2345177,tsql,2014,12,30285
2345178,tsql,2015,1,30735
2345179,tsql,2015,2,31171
2345180,tsql,2015,3,31704
2345181,tsql,2015,4,32158
2345182,tsql,2015,5,32583
2345183,tsql,2015,6,33068
2345184,tsql,2015,7,33561
2345185,tsql,2015,8,34000
2345186,tsql,2015,9,34430
2345187,tsql,2015,10,34880
2345188,tsql,2015,11,35298
2345189,tsql,2015,12,35755
2345190,tsql,2016,1,36233
2345191,tsql,2016,2,36768
2345192,tsql,2016,3,37315
2345193,tsql,2016,4,37829
2345194,tsql,2016,5,38266
2345195,tsql,2016,6,38814
2345196,tsql,2016,7,39277
2345197,tsql,2016,8,39814
2345198,tsql,2016,9,40337
2345199,tsql,2016,10,40943
2345200,tsql,2016,11,41560
2345201,tsql,2016,12,42016
2345202,tsql,2017,1,42535
2345203,tsql,2017,2,43042
2345204,tsql,2017,3,43595
2345205,tsql,2017,4,44099
2345206,tsql,2017,5,44653
2345207,tsql,2017,6,45160
2345208,tsql,2017,7,45667
2345209,tsql,2017,8,46205
2345210,tsql,2017,9,46681
2345211,tsql,2017,10,47207
2345212,tsql,2017,11,47768
2345213,tsql,2017,12,48173
2345214,tsql,2018,1,48651
2345215,tsql,2018,2,49097
2345216,tsql,2018,3,49649
2345217,tsql,2018,4,50130
2345218,tsql,2018,5,50634
2345219,tsql,2018,6,51094
2345220,tsql,2018,7,51579
2345221,tsql,2018,8,52058
2345222,tsql,2018,9,52554
2345223,tsql,2018,10,53142
2345224,tsql,2018,11,53748
2345225,tsql,2018,12,54207
